"","garantia","edad_carnet","edad_coche","sex","edad","x","y","siniestros_ly","response","Expuesto"
"3068","2",37,2,2,57,-6.94363029,38.70611248,5,6,0.263013698630137
"3069","3",7,6,1,29,-6.94363029,38.70611248,2,9,0.632876712328767
"3070","1",14,8,2,33,-6.94363029,38.70611248,1,2,0.591780821917808
"3071","1",37,11,2,57,-6.94363029,38.70611248,1,1,0.868493150684931
"3072","2",26,14,2,56,-6.94363029,38.70611248,1,2,0.479452054794521
"3073","1",30,21,2,50,-6.94363029,38.70611248,1,0,0.495890410958904
"3074","2",30,12,2,50,-6.94363029,38.70611248,2,1,0.197260273972603
"3075","3",41,14,2,62,-6.94363029,38.70611248,1,1,0.0849315068493151
"3076","2",28,10,2,47,-6.94363029,38.70611248,0,0,0.0986301369863014
"3077","2",9,18,1,42,-6.94363029,38.70611248,1,1,0.131506849315068
"3078","2",27,8,1,50,-6.94363029,38.70611248,3,3,0.86027397260274
"3079","2",34,7,1,53,-6.94363029,38.70611248,3,3,0.0794520547945206
"3080","3",38,8,2,57,-6.94363029,38.70611248,1,1,0.810958904109589
"3081","2",27,7,2,47,-6.94363029,38.70611248,3,1,0.452054794520548
"3082","2",37,15,2,55,-6.94363029,38.70611248,2,2,0.358904109589041
"3083","3",40,12,2,60,-6.94363029,38.70611248,1,5,0.715068493150685
"3084","2",20,1,2,49,-7.06254869,38.80492816,4,4,0.2
"3085","3",22,13,2,44,-7.06254869,38.80492816,2,10,0.504109589041096
"3086","1",20,8,1,40,-7.06254869,38.80492816,3,0,0.312328767123288
"3087","2",29,17,2,56,-7.06254869,38.80492816,1,1,0.69041095890411
"3088","3",38,12,2,57,-7.06254869,38.80492816,0,0,0.572602739726027
"3089","2",27,7,2,46,-7.06254869,38.80492816,3,2,0.265753424657534
"3090","3",21,13,2,46,-7.06254869,38.80492816,0,1,0.298630136986301
"3091","3",23,7,2,57,-7.09998694,38.68374447,2,4,0.542465753424658
"3092","3",35,7,2,60,-7.09998694,38.68374447,3,11,0.912328767123288
"3093","3",27,12,2,55,-7.09998694,38.68374447,3,2,0.0575342465753425
"3094","1",42,4,2,60,-7.09998694,38.68374447,4,1,0.747945205479452
"3095","2",15,8,2,40,-7.09998694,38.68374447,2,3,0.375342465753425
"3096","3",26,7,2,50,-7.09998694,38.68374447,2,12,0.73972602739726
"3097","3",23,15,1,55,-7.09998694,38.68374447,0,3,0.747945205479452
"3098","1",38,19,2,61,-7.09998694,38.68374447,1,0,0.495890410958904
"3099","3",22,15,1,41,-7.09998694,38.68374447,2,13,0.90958904109589
"3100","2",32,5,2,65,-7.09998694,38.68374447,1,0,0.745205479452055
"3101","2",23,18,2,43,-7.09998694,38.68374447,0,2,0.673972602739726
"3102","2",33,5,2,51,-7.09998694,38.68374447,1,2,0.983561643835616
"3103","3",24,11,2,42,-7.09998694,38.68374447,1,5,0.86027397260274
"3104","3",42,11,2,62,-7.26427116,38.54364298,1,0,0.128767123287671
"3105","1",14,7,2,33,-6.99269098,38.32383914,2,1,0.841095890410959
"3106","1",15,15,2,37,-6.99269098,38.32383914,2,3,0.29041095890411
"3107","1",23,11,2,41,-6.97670688,38.66738349,3,0,0.161643835616438
"3108","3",26,14,2,44,-6.97670688,38.66738349,1,2,0.764383561643836
"3109","1",30,8,2,51,-6.97670688,38.66738349,0,0,0.0904109589041096
"3110","1",29,9,2,47,-6.97670688,38.66738349,0,0,0.564383561643836
"3111","1",37,26,2,57,-7.14492736,38.51599273,4,0,0.2
"3112","2",37,14,2,55,-6.99642928,38.42015277,0,0,0.468493150684932
"3113","1",29,15,2,49,-6.7510502,38.8613822,2,2,0.926027397260274
"3114","1",46,22,2,65,-6.7510502,38.8613822,0,0,0.753424657534247
"3115","2",32,13,2,51,-6.7510502,38.8613822,1,2,0.843835616438356
"3116","2",43,6,2,62,-6.64157579,38.64695397,5,8,0.772602739726027
"3117","2",17,6,2,36,-6.64157579,38.64695397,2,4,0.419178082191781
"3118","1",28,8,2,48,-6.64157579,38.64695397,0,1,0.904109589041096
"3119","3",35,11,2,55,-6.64157579,38.64695397,5,12,0.271232876712329
"3120","1",31,12,2,50,-6.64157579,38.64695397,2,0,0.901369863013699
"3121","3",23,11,2,41,-6.88463855,38.50729508,2,5,0.580821917808219
"3122","2",19,7,1,40,-6.88463855,38.50729508,2,0,0.0410958904109589
"3123","1",28,24,2,52,-6.88463855,38.50729508,1,1,0.8
"3124","3",39,15,2,57,-6.76590159,38.64279145,0,3,0.613698630136986
"3125","2",37,22,2,63,-6.77347133,38.51268169,1,2,0.956164383561644
"3126","3",39,7,2,58,-6.77347133,38.51268169,1,0,0.257534246575342
"3127","2",22,15,2,42,-6.63236957,38.54663982,1,2,0.427397260273973
"3128","1",43,9,2,62,-6.95488004,38.94100353,3,1,0.712328767123288
"3129","2",22,10,1,49,-6.95488004,38.94100353,2,0,0.495890410958904
"3130","1",43,4,2,62,-6.95488004,38.94100353,1,0,0.852054794520548
"3131","2",16,8,2,34,-6.75767361,38.9235122,3,3,0.580821917808219
"3132","1",45,18,2,66,-6.6935213,38.88751553,2,0,0.580821917808219
"3133","2",34,5,2,52,-6.62704788,39.17761842,0,0,0.0219178082191781
"3134","3",25,13,2,61,-6.62704788,39.17761842,2,15,0.997260273972603
"3135","1",9,15,1,31,-6.62704788,39.17761842,1,0,0.0712328767123288
"3136","2",25,12,2,61,-6.62704788,39.17761842,2,5,0.764383561643836
"3137","3",35,11,2,53,-6.62704788,39.17761842,1,1,0.252054794520548
"3138","2",35,3,2,54,-6.82687254,39.11695644,1,1,0.895890410958904
"3139","1",30,15,1,49,-6.82687254,39.11695644,1,0,0.367123287671233
"3140","2",39,10,2,58,-6.88280228,39.0415819,3,2,0.794520547945205
"3141","2",11,14,1,33,-6.93849128,38.98031069,2,0,0.0356164383561644
"3142","1",25,18,2,43,-6.7033578,38.71299913,3,1,0.241095890410959
"3143","3",18,19,1,38,-6.40973033,38.70845287,3,9,0.246575342465753
"3144","1",29,8,2,48,-6.40973033,38.70845287,0,0,0.326027397260274
"3145","1",42,12,2,63,-6.40973033,38.70845287,0,0,0.871232876712329
"3146","1",42,10,2,66,-6.40973033,38.70845287,0,0,0.832876712328767
"3147","1",6,5,2,29,-6.40973033,38.70845287,4,2,0.271232876712329
"3148","3",6,18,2,36,-6.40973033,38.70845287,0,4,0.397260273972603
"3149","3",32,10,2,53,-6.40973033,38.70845287,1,1,0.879452054794521
"3150","2",24,10,2,42,-6.40973033,38.70845287,1,0,0.213698630136986
"3151","2",12,7,1,41,-6.40973033,38.70845287,2,0,0.205479452054795
"3152","3",37,11,2,55,-6.40973033,38.70845287,2,1,0.271232876712329
"3153","2",54,10,2,73,-6.40973033,38.70845287,2,1,0.465753424657534
"3154","3",16,9,1,40,-6.40973033,38.70845287,4,12,0.70958904109589
"3155","1",28,8,2,48,-6.40973033,38.70845287,1,0,0.791780821917808
"3156","2",43,9,1,74,-6.40973033,38.70845287,3,4,0.591780821917808
"3157","2",27,15,2,50,-6.40973033,38.70845287,2,0,0.0246575342465753
"3158","1",13,14,2,41,-6.40973033,38.70845287,2,0,0.010958904109589
"3159","3",37,10,2,55,-6.40973033,38.70845287,1,1,0.449315068493151
"3160","3",50,9,2,69,-6.49052483,38.66345301,2,6,0.635616438356164
"3161","2",17,12,2,37,-6.49052483,38.66345301,2,10,0.961643835616438
"3162","3",21,13,2,54,-6.49052483,38.66345301,3,6,0.189041095890411
"3163","2",53,5,2,72,-6.49052483,38.66345301,3,1,0.745205479452055
"3164","2",53,17,2,72,-6.49052483,38.66345301,2,0,0.216438356164384
"3165","1",37,4,2,60,-6.54842286,38.62120726,2,0,0.380821917808219
"3166","3",11,15,2,31,-6.37587053,38.79090844,2,13,0.306849315068493
"3167","2",15,8,2,35,-6.33973945,38.58646992,0,3,0.36986301369863
"3168","3",24,19,1,50,-6.33973945,38.58646992,1,1,0.249315068493151
"3169","3",31,15,2,49,-6.33973945,38.58646992,3,10,0.336986301369863
"3170","2",30,20,2,49,-6.33973945,38.58646992,1,8,0.671232876712329
"3171","3",9,8,2,29,-6.33973945,38.58646992,2,12,0.712328767123288
"3172","1",8,5,1,32,-6.33973945,38.58646992,2,1,0.495890410958904
"3173","3",19,11,1,40,-6.33973945,38.58646992,4,5,0.268493150684932
"3174","2",31,5,2,51,-6.33973945,38.58646992,3,0,0.123287671232877
"3175","1",35,14,2,54,-6.33973945,38.58646992,3,1,0.29041095890411
"3176","2",28,12,2,51,-6.33973945,38.58646992,2,2,0.90958904109589
"3177","2",23,9,2,47,-6.33973945,38.58646992,1,6,0.96986301369863
"3178","1",39,11,2,77,-6.24645382,38.57411656,1,0,0.284931506849315
"3179","3",41,15,2,62,-6.24645382,38.57411656,1,2,0.649315068493151
"3180","1",38,7,2,56,-6.18908939,38.47350756,1,0,0.767123287671233
"3181","3",31,8,2,49,-6.33430596,38.4671815,3,17,0.961643835616438
"3182","2",34,9,2,52,-6.33430596,38.4671815,2,1,0.0273972602739726
"3183","1",46,16,2,71,-6.33430596,38.4671815,0,0,0.328767123287671
"3184","2",46,11,2,64,-6.33430596,38.4671815,5,7,0.484931506849315
"3185","2",16,7,2,34,-6.33430596,38.4671815,1,4,0.317808219178082
"3186","3",41,23,2,74,-6.29064109,38.2305728,4,23,0.676712328767123
"3187","3",41,8,2,74,-6.29064109,38.2305728,2,2,0.536986301369863
"3188","3",44,12,2,62,-6.31140317,38.31618068,0,0,0.506849315068493
"3189","2",23,15,2,42,-6.21131766,38.3141628,4,19,0.441095890410959
"3190","1",26,11,2,45,-6.21131766,38.3141628,2,3,0.797260273972603
"3191","2",23,9,2,42,-6.45968022,38.13461598,1,7,0.89041095890411
"3192","3",30,5,2,49,-6.53257483,38.06500335,1,4,0.846575342465753
"3193","1",6,19,2,47,-6.45081308,38.43723131,0,1,0.523287671232877
"3194","1",36,10,2,59,-6.45081308,38.43723131,1,1,0.380821917808219
"3195","2",49,1,2,80,-6.45081308,38.43723131,2,0,0.484931506849315
"3196","3",17,12,2,36,-6.45081308,38.43723131,2,0,0.0575342465753425
"3197","1",44,1,2,63,-6.45081308,38.43723131,2,0,0.821917808219178
"3198","3",49,10,2,68,-6.45081308,38.43723131,2,0,0.150684931506849
"3199","2",39,6,2,60,-6.45081308,38.43723131,1,0,0.328767123287671
"3200","2",44,9,2,75,-6.45081308,38.43723131,2,1,0.227397260273973
"3201","2",34,17,2,52,-6.36513954,38.39506771,2,1,0.482191780821918
"3202","1",37,12,2,55,-6.36513954,38.39506771,3,0,0.284931506849315
"3203","2",25,16,2,43,-6.47252221,38.26592483,3,3,0.265753424657534
"3204","3",24,13,2,44,-6.58437513,38.20915097,1,7,0.917808219178082
"3205","2",22,17,2,46,-6.72817038,38.14018532,0,1,0.328767123287671
"3206","3",31,21,2,50,-6.72817038,38.14018532,1,9,0.747945205479452
"3207","2",19,16,1,38,-6.72817038,38.14018532,1,1,1
"3208","3",23,9,2,42,-6.44012055,38.55003485,2,3,0.268493150684932
"3209","1",14,8,2,35,-6.44012055,38.55003485,2,1,0.402739726027397
"3210","1",29,17,2,48,-6.58949194,38.38636781,3,0,0.361643835616438
"3211","3",39,14,2,57,-6.58949194,38.38636781,2,1,0.0602739726027397
"3212","2",16,10,2,34,-6.79239111,38.30803993,3,13,0.775342465753425
"3213","2",16,4,1,35,-6.79239111,38.30803993,3,4,0.56986301369863
"3214","2",47,4,2,65,-6.79239111,38.30803993,0,0,0.594520547945205
"3215","1",28,10,2,47,-6.79239111,38.30803993,3,3,0.964383561643836
"3216","2",6,10,2,33,-6.79239111,38.30803993,3,14,0.536986301369863
"3217","2",43,3,2,70,-6.79239111,38.30803993,2,1,0.457534246575342
"3218","1",27,7,2,46,-6.79239111,38.30803993,3,0,0.326027397260274
"3219","3",38,12,2,56,-6.79239111,38.30803993,4,4,0.284931506849315
"3220","2",45,17,2,71,-6.79239111,38.30803993,1,0,0.506849315068493
"3221","1",34,11,2,71,-6.79239111,38.30803993,2,0,0.646575342465753
"3222","3",21,11,2,46,-6.79976168,38.33114959,1,4,0.915068493150685
"3223","2",19,14,1,41,-6.79976168,38.33114959,3,3,0.457534246575342
"3224","1",28,12,2,46,-6.54862866,38.49729277,3,1,0.843835616438356
"3225","2",10,10,2,45,-6.54862866,38.49729277,1,2,0.501369863013699
"3226","2",23,12,1,43,-6.53608209,38.16403785,0,1,0.328767123287671
"3227","2",36,5,2,54,-5.90432218,38.84948424,1,0,0.424657534246575
"3228","1",32,14,2,52,-5.90432218,38.84948424,1,0,0.213698630136986
"3229","1",32,6,2,50,-5.90432218,38.84948424,3,1,0.597260273972603
"3230","2",52,16,2,71,-5.90432218,38.84948424,2,0,0.128767123287671
"3231","3",12,11,2,51,-5.90432218,38.84948424,0,0,0.16986301369863
"3232","2",31,1,2,51,-5.90432218,38.84948424,3,3,0.69041095890411
"3233","2",32,14,2,51,-5.90432218,38.84948424,1,2,0.498630136986301
"3234","2",16,0,2,35,-5.90432218,38.84948424,2,0,0.0191780821917808
"3235","1",34,23,2,66,-5.90432218,38.84948424,4,5,0.312328767123288
"3236","3",29,12,2,48,-5.90432218,38.84948424,1,3,0.4
"3237","3",12,10,2,32,-5.90432218,38.84948424,3,14,0.621917808219178
"3238","2",12,5,2,30,-5.90432218,38.84948424,1,2,0.687671232876712
"3239","2",34,18,2,52,-5.90432218,38.84948424,0,2,0.265753424657534
"3240","1",29,12,1,52,-5.90432218,38.84948424,0,0,0.123287671232877
"3241","3",32,13,2,50,-5.90432218,38.84948424,2,1,0.0602739726027397
"3242","2",27,5,1,57,-5.90432218,38.84948424,4,1,0.526027397260274
"3243","3",41,10,2,60,-5.90432218,38.84948424,2,2,0.213698630136986
"3244","3",17,17,2,36,-5.90432218,38.84948424,3,27,0.613698630136986
"3245","2",36,3,2,55,-5.90432218,38.84948424,4,3,0.219178082191781
"3246","2",26,17,2,50,-5.90432218,38.84948424,2,3,0.482191780821918
"3247","1",30,5,2,48,-5.90432218,38.84948424,2,1,0.882191780821918
"3248","3",39,17,2,59,-5.90432218,38.84948424,1,0,0.13972602739726
"3249","1",15,7,2,38,-5.90432218,38.84948424,1,0,0.734246575342466
"3250","1",26,18,1,52,-5.90432218,38.84948424,1,1,0.646575342465753
"3251","2",22,11,2,51,-5.90432218,38.84948424,3,7,0.632876712328767
"3252","1",21,13,2,54,-5.90432218,38.84948424,4,3,0.29041095890411
"3253","2",35,7,2,53,-5.90432218,38.84948424,3,1,0.172602739726027
"3254","2",41,11,2,64,-5.90432218,38.84948424,3,9,0.879452054794521
"3255","3",27,9,2,50,-5.90432218,38.84948424,0,4,0.994520547945206
"3256","1",19,15,2,43,-5.90432218,38.84948424,3,2,0.501369863013699
"3257","3",11,16,2,41,-5.90432218,38.84948424,1,17,0.846575342465753
"3258","2",9,12,1,31,-5.90432218,38.84948424,5,21,0.657534246575342
"3259","1",38,10,2,56,-5.90432218,38.84948424,0,0,0.29041095890411
"3260","1",21,8,1,50,-5.90432218,38.84948424,0,0,0.665753424657534
"3261","2",38,17,2,58,-5.90432218,38.84948424,1,0,0.53972602739726
"3262","1",39,5,2,71,-5.90432218,38.84948424,2,1,0.493150684931507
"3263","2",29,15,2,49,-5.90432218,38.84948424,1,0,0.101369863013699
"3264","2",50,14,2,73,-5.90432218,38.84948424,3,8,0.912328767123288
"3265","2",35,15,2,56,-5.90432218,38.84948424,3,0,0.0356164383561644
"3266","1",28,11,1,59,-5.90432218,38.84948424,3,1,0.783561643835616
"3267","3",30,1,2,51,-5.90432218,38.84948424,2,3,0.495890410958904
"3268","3",6,7,1,44,-5.90432218,38.84948424,0,0,0.449315068493151
"3269","2",11,24,2,34,-5.90432218,38.84948424,2,9,0.257534246575342
"3270","1",35,14,2,54,-5.90432218,38.84948424,2,2,0.736986301369863
"3271","2",27,17,2,45,-5.90432218,38.84948424,1,5,0.832876712328767
"3272","2",21,16,2,58,-5.90432218,38.84948424,2,1,0.0219178082191781
"3273","1",34,10,2,55,-5.90432218,38.84948424,0,0,0.0273972602739726
"3274","2",29,14,2,59,-5.90432218,38.84948424,2,1,0.156164383561644
"3275","1",8,13,1,53,-5.90432218,38.84948424,1,0,0.0657534246575342
"3276","2",28,12,2,49,-5.90432218,38.84948424,0,1,0.101369863013699
"3277","3",19,11,1,45,-6.05559349,39.03188629,0,2,0.83013698630137
"3278","2",14,9,2,32,-6.05559349,39.03188629,1,1,0.161643835616438
"3279","3",35,23,2,53,-6.05559349,39.03188629,2,4,0.216438356164384
"3280","2",32,11,2,56,-6.05559349,39.03188629,5,19,0.649315068493151
"3281","1",41,14,2,61,-5.99121989,38.96775159,2,0,0.520547945205479
"3282","2",33,3,2,62,-5.99121989,38.96775159,3,6,0.953424657534247
"3283","3",37,19,2,55,-5.89217863,39.02152461,2,21,0.668493150684932
"3284","1",21,14,2,53,-5.89217863,39.02152461,1,0,0.353424657534247
"3285","3",34,5,2,52,-5.94263329,38.91480043,4,0,0.0575342465753425
"3286","2",14,16,1,56,-5.48505373,38.790334,0,0,0.161643835616438
"3287","1",39,23,2,59,-5.48505373,38.790334,4,4,0.56986301369863
"3288","2",24,5,2,59,-5.48505373,38.790334,3,1,0.150684931506849
"3289","2",21,16,2,39,-5.66814444,38.61796801,3,3,0.227397260273973
"3290","2",51,10,2,72,-5.66814444,38.61796801,2,2,0.791780821917808
"3291","3",36,13,2,70,-5.80286792,38.50469708,1,5,0.56986301369863
"3292","2",34,15,2,54,-5.9612927,38.44259123,0,0,0.194520547945205
"3293","3",25,11,2,54,-5.9612927,38.44259123,3,7,0.29041095890411
"3294","3",45,19,2,65,-5.9612927,38.44259123,2,4,0.156164383561644
"3295","3",22,22,1,64,-5.64381988,38.94590041,1,3,0.284931506849315
"3296","2",24,12,1,43,-5.64381988,38.94590041,0,1,0.838356164383562
"3297","3",29,11,1,51,-5.64381988,38.94590041,3,4,0.306849315068493
"3298","1",30,19,1,51,-6.08078104,38.86947338,2,1,0.142465753424658
"3299","2",28,6,2,47,-6.15418524,38.70636491,3,5,0.673972602739726
"3300","3",51,13,2,69,-6.59879449,38.93152735,1,4,0.915068493150685
"3301","2",22,11,1,53,-6.59879449,38.93152735,0,0,0.824657534246575
"3302","2",28,11,2,50,-6.59879449,38.93152735,0,2,0.961643835616438
"3303","1",14,18,2,35,-6.59879449,38.93152735,3,1,0.397260273972603
"3304","1",25,11,1,54,-6.59879449,38.93152735,5,3,0.331506849315069
"3305","2",19,9,1,68,-6.59879449,38.93152735,2,6,0.915068493150685
"3306","3",15,9,1,36,-6.59879449,38.93152735,1,2,0.364383561643836
"3307","1",47,13,2,66,-6.59879449,38.93152735,2,0,0.405479452054795
"3308","1",33,14,2,51,-6.51402534,39.07032162,1,0,0.153424657534247
"3309","1",45,9,2,65,-6.43854646,39.14137115,2,0,0.956164383561644
"3310","1",47,23,2,70,-6.34803789,39.148825,2,2,0.989041095890411
"3311","3",36,7,2,60,-6.34803789,39.148825,1,2,0.438356164383562
"3312","3",27,13,2,46,-6.34803789,39.148825,0,6,0.904109589041096
"3313","1",41,9,2,59,-6.62845909,38.878619,4,0,0.328767123287671
"3314","2",18,5,2,40,-6.62845909,38.878619,0,0,0.243835616438356
"3315","2",27,12,2,45,-7.0293561,39.33858699,3,9,0.364383561643836
"3316","1",45,22,2,65,-6.92634145,39.20736189,1,0,0.0821917808219178
"3317","3",22,22,2,52,-6.92634145,39.20736189,0,9,0.616438356164384
"3318","3",24,11,2,43,-6.92634145,39.20736189,0,4,0.49041095890411
"3319","1",17,8,2,41,-6.92634145,39.20736189,1,0,0.482191780821918
"3320","3",27,5,2,51,-6.92634145,39.20736189,2,0,0.073972602739726
"3321","3",41,19,2,66,-6.92634145,39.20736189,3,10,0.487671232876712
"3322","2",32,20,2,62,-6.92634145,39.20736189,2,10,0.912328767123288
"3323","2",31,19,1,51,-6.92634145,39.20736189,2,1,0.172602739726027
"3324","1",35,6,1,53,-6.92634145,39.20736189,1,0,0.915068493150685
"3325","2",34,17,2,55,-6.92634145,39.20736189,2,2,0.232876712328767
"3326","1",5,7,2,25,-6.92634145,39.20736189,1,0,0.506849315068493
"3327","2",24,18,2,45,-5.27313923,38.778439,2,3,0.161643835616438
"3328","3",26,6,2,47,-5.13651289,38.83096976,1,3,0.83013698630137
"3329","2",38,9,2,57,-5.36929635,38.95801174,1,0,0.0273972602739726
"3330","2",14,15,1,35,-5.21932444,39.13782164,2,6,0.865753424657534
"3331","2",22,9,2,41,-5.21932444,39.13782164,5,21,0.515068493150685
"3332","3",12,12,2,35,-5.21932444,39.13782164,0,8,0.986301369863014
"3333","2",10,8,2,32,-5.21932444,39.13782164,1,4,0.857534246575343
"3334","1",17,17,2,36,-5.21932444,39.13782164,0,0,0.0465753424657534
"3335","1",18,8,2,40,-5.07690018,38.97921846,2,1,0.364383561643836
"3336","2",36,11,2,54,-4.95434998,38.98922231,3,4,0.416438356164384
"3337","1",36,14,2,54,-4.95434998,38.98922231,1,1,0.583561643835616
"3338","1",8,16,2,26,-4.90394786,39.13617645,3,7,0.657534246575342
"3339","3",30,20,2,54,-4.90394786,39.13617645,1,4,0.249315068493151
"3340","1",21,9,2,46,-4.90394786,39.13617645,1,0,0.695890410958904
"3341","3",16,12,2,51,-4.90394786,39.13617645,1,3,0.276712328767123
"3342","1",27,8,2,49,-4.90394786,39.13617645,3,1,0.972602739726027
"3343","1",7,17,1,31,-4.90394786,39.13617645,3,5,0.49041095890411
"3344","1",22,20,2,40,-4.90394786,39.13617645,3,2,0.197260273972603
"3345","1",39,17,2,57,-5.03172664,39.16416528,0,1,0.334246575342466
"3346","1",22,12,2,52,-5.03172664,39.16416528,1,1,0.961643835616438
"3347","2",37,15,2,63,-5.03172664,39.16416528,2,2,0.821917808219178
"3348","2",23,10,2,54,-5.03172664,39.16416528,0,1,0.808219178082192
"3349","3",6,16,2,49,-5.03172664,39.16416528,2,29,0.868493150684932
"3350","2",31,7,2,49,-4.77556923,39.2280296,2,2,0.167123287671233
"3351","2",19,8,2,48,-4.77556923,39.2280296,4,1,0.101369863013699
"3352","3",19,9,2,44,-4.77556923,39.2280296,3,10,0.419178082191781
"3353","2",15,5,2,48,-4.77556923,39.2280296,3,6,0.863013698630137
"3354","3",41,16,2,61,-4.77556923,39.2280296,4,27,0.980821917808219
"3355","1",6,10,2,43,-4.77556923,39.2280296,1,0,0.915068493150685
"3356","2",15,20,2,36,-4.77556923,39.2280296,1,7,0.504109589041096
"3357","3",32,11,2,51,-4.77556923,39.2280296,1,0,0.0438356164383562
"3358","1",8,8,2,26,-4.77556923,39.2280296,2,0,0.879452054794521
"3359","1",34,9,2,56,-4.77556923,39.2280296,1,1,0.484931506849315
"3360","2",38,7,2,57,-4.77556923,39.2280296,5,17,0.679452054794521
"3361","1",40,17,2,64,-5.0126263,39.23618681,1,1,0.29041095890411
"3362","2",25,9,2,44,-5.0126263,39.23618681,2,2,0.328767123287671
"3363","2",6,14,1,30,-5.00493725,39.07574612,3,9,0.906849315068493
"3364","3",27,5,2,45,-4.83274848,39.34463247,2,7,0.986301369863014
"3365","1",29,9,1,56,-4.83274848,39.34463247,0,0,0.884931506849315
"3366","3",29,11,2,48,-5.75280692,38.97080469,2,2,0.276712328767123
"3367","3",10,13,2,37,-5.75280692,38.97080469,3,18,0.361643835616438
"3368","2",8,15,2,27,-5.75280692,38.97080469,1,4,0.726027397260274
"3369","3",31,14,2,57,-5.64745444,39.03252804,1,1,0.147945205479452
"3370","2",20,9,2,38,-5.71239723,39.05625888,3,1,0.23013698630137
"3371","2",44,16,2,64,-5.75440958,39.09009936,4,5,0.180821917808219
